filename, awake, drowsy
tinh_Si98_jpg.rf.6430549a887b0c15cc0c443dc039252b.jpg, 0, 1
GOPR0492_MP4-222_jpg.rf.6529a63909bc9fb5f54232c993df0d4c.jpg, 1, 0
tinh_Si77_jpg.rf.652485f760563a12ef1f3528ea068cf6.jpg, 1, 0
221023-145156_jpg.rf.651263f04480b04aa2d1f437704e5efb.jpg, 0, 1
221024-095300_jpg.rf.64f31601cbf80aeebaee0b63765f543e.jpg, 1, 0
221023-140803_jpg.rf.65615ae6407020a56aeea6a71154d9ad.jpg, 0, 1
train_541_jpg.rf.65478974ccda588c8c39710a22b55e35.jpg, 1, 0
train_561_jpg.rf.652a83495de2376314bb693f571fdef7.jpg, 0, 1
tinh_Tam14_jpg.rf.64662e536126242cbf194fa9dbf8f770.jpg, 1, 0
221023-144913_jpg.rf.09291db9e5686ef714c73f2bdc0662ca.jpg, 0, 1
GOPR0492_MP4-272_jpg.rf.09382b00419231c2c15db850ee25be46.jpg, 1, 0
221023-094203_jpg.rf.0938bf22881d7b08308b1a72f08d31f3.jpg, 0, 1
train_213_jpg.rf.0942dbe4e558f1502822e7d56c3e2f10.jpg, 1, 0
GOPR0492_MP4-84_jpg.rf.094d2f255dae4f5b7bc42a5c325444dc.jpg, 1, 0
tinh_Phong20_jpg.rf.094f7ce94419dced528cc466186e1fb4.jpg, 1, 0
train_1319_jpg.rf.09599041a95e3ccff173bb621a2af704.jpg, 0, 1
Phong13_jpg.rf.095a9e11afb607e64f3e24fea21d69ec.jpg, 0, 1
Nguyen34_jpg.rf.0962e401b7068ba18e49170a6abea8c7.jpg, 0, 1
221024-094719_jpg.rf.096af0b0239a9784e970545cf4bcabc9.jpg, 0, 1
train_154_jpg.rf.096c1315d98cbf1829ab46c8ed6bc4b3.jpg, 0, 1
Nam5_jpg.rf.096deab9603512457d87012d45083a5e.jpg, 0, 1
train_496_jpg.rf.09712cf90dcbd486ef8b08a60cae7121.jpg, 0, 1
Nam5_jpg.rf.097224b3fd69effa28955d00ec5e5436.jpg, 0, 1
Phong42_jpg.rf.097d9f9a82b52056e09295b417d1920f.jpg, 0, 1
GOPR0492_MP4-435_jpg.rf.097f53f5776fecd5cf1d79d28ee14388.jpg, 1, 0
train_197_jpg.rf.0975b8fcaaaf182c13ed40fdaddec07f.jpg, 1, 0
tinh_Nguyen41_jpg.rf.099950c84c7e30bd61b1c953fc230ddd.jpg, 1, 0
221023-145424_jpg.rf.0999fec321f20b391fa9ff0a7143e5b7.jpg, 0, 1
221023-142833_jpg.rf.09a9f162c6d99c84c88dfc68d8a4e4a2.jpg, 0, 1
Si38_jpg.rf.0984f0f97c74eb675b01e21edd95b8cd.jpg, 0, 1
train_66_jpg.rf.09c9740b3fe1b1e3aa9f6de49abf5aaa.jpg, 1, 0
train_1195_jpg.rf.09c3767b61d37f2c27ca74407c6fd5d8.jpg, 0, 1
221024-093451_jpg.rf.09cfb472d45c0d19ebe04877fee3b833.jpg, 1, 0
221023-140331_jpg.rf.09cc21d40a631447806beabf29b85d54.jpg, 0, 1
221023-144455_jpg.rf.09f968e3216958c644c26790b0b6a3c6.jpg, 0, 1
221024-095347_jpg.rf.09eb3f3eb59baa15d9bc75ee7b31f81f.jpg, 1, 0
train_398_jpg.rf.09fd0be0a8f0937259fd8930b9da7902.jpg, 0, 1
GOPR0492_MP4-216_jpg.rf.0a26a99e0a0c3e5ecafb4c225c6d50c3.jpg, 0, 1
221024-094159_jpg.rf.09e4150cb57d819befea207e145dcbd5.jpg, 0, 1
Phong41_jpg.rf.0a2e37661d7683a3e9361723fc6ce0e4.jpg, 0, 1
221023-093343_jpg.rf.0a2c14b77739683640ef5b2dcb88fd41.jpg, 0, 1
GOPR0492_MP4-418_jpg.rf.0a0b4bed35354cb3eec64ab79a65f8c2.jpg, 0, 1
train_1416_jpg.rf.0a33af6d6bde3005789aa0e67ede34df.jpg, 1, 0
tinh_Bao6_jpg.rf.0a42da2bbc6a196cd8196102b31bd463.jpg, 1, 0
221023-145338_jpg.rf.0a5c14d764c16296e5ff5e91312f55bd.jpg, 1, 0
221024-095021_jpg.rf.0a280e6fbebacafc6bc01f8ef84c902b.jpg, 0, 1
Nguyen41_jpg.rf.0a89a06b8ccff44c4a64ff22e6d49999.jpg, 0, 1
train_444_jpg.rf.0a6353e0e83470fafc0956c289a49fb7.jpg, 0, 1
train_798_jpg.rf.0a47e8f4ca29b55f42e0e9b580bbd56d.jpg, 0, 1
train_1365_jpg.rf.0a3660626d499bfdf3534c0715645529.jpg, 0, 1
Phong3_jpg.rf.0a79d45deddb0c6e9cacbd0576c07d8f.jpg, 0, 1
221023-093212_jpg.rf.09f425cfbc85f096c7d7a643a44ea7e5.jpg, 0, 1
Long21_jpg.rf.0a4f8cfedde4a3e5b3bd540e125875ae.jpg, 0, 1
train_631_jpg.rf.0a90fe27550a811492e813759ee5ee83.jpg, 0, 1
221023-091800_jpg.rf.0ac86d702cd9995ae22f0ba3d2e50bdc.jpg, 0, 1
221023-142743_jpg.rf.0ab6a01c5b3698dc6690b439ffd34c03.jpg, 1, 0
train_1050_jpg.rf.0a6e5ad668262bb95245c0003396d1d0.jpg, 1, 0
Phong40_jpg.rf.0a83e4b6f2289c16dbc2f4d3d8107645.jpg, 0, 1
tinh_Nam27_jpg.rf.0a889149b84e48f7bd07375ff72b8362.jpg, 1, 0
221023-144027_jpg.rf.0ac6f89c4010e9f773db459b7f63a30c.jpg, 1, 0
train_39_jpg.rf.0acdbad4bdaf1e4a131458c8ca7e9939.jpg, 0, 1
221024-094156_jpg.rf.0ad3e0d685375469b8d8de74fd341355.jpg, 0, 1
GOPR0492_MP4-26_jpg.rf.0ac64ef62c216db93788a4d62b3f766c.jpg, 0, 1
train_157_jpg.rf.0aeebe6126d96072c80b19176b98adb8.jpg, 0, 1
221024-095158_jpg.rf.0aea06a62447472ed793f7035817afda.jpg, 0, 1
train_802_jpg.rf.0af0f06ccfee0425f9118601d01f361e.jpg, 1, 0
valid_696_jpg.rf.0b14931746362a6e7fc167bdc3a4fd57.jpg, 0, 1
221023-091403_jpg.rf.0b6a59bfec9ac305e1c8bb91a89b6938.jpg, 0, 1
tinh_Nam8_jpg.rf.0b3b4515f51c7c857e4a8490e73f68e0.jpg, 1, 0
221023-145434_jpg.rf.0b6eb86a16ce57577f27f1f9b647e60a.jpg, 0, 1
221023-144620_jpg.rf.0b421dba3855197805ee49e9d32b1133.jpg, 0, 1
tinh_Bao13_jpg.rf.0bba56d6f080a03a1ebe3eef9ef8c63d.jpg, 1, 0
train_1107_jpg.rf.0b37f396ffd5c912083d010c9b3e30ce.jpg, 0, 1
221023-144220_jpg.rf.0bc96558ac0486e1cd583ad10cc24ad8.jpg, 1, 0
train_264_jpg.rf.0ba75d7b04031875619b6feb31bda54f.jpg, 1, 0
train_661_jpg.rf.0b7b26805420c93d5f57a49aa95c4e76.jpg, 0, 1
train_1084_jpg.rf.0b999fabb0f46300ea0b7aacbf5a07f2.jpg, 1, 0
Bao40_jpg.rf.0ba639c324c88886e8ae1ed74ed5a618.jpg, 1, 0
221023-142450_jpg.rf.0bdca20a48e61ebce43cd29ed40633b0.jpg, 0, 1
train_742_jpg.rf.0bcb8443f9a8db7ff28e5f3d8593ce0c.jpg, 1, 0
221023-091357_jpg.rf.0b533502d56bad27c42cd617bb8eef81.jpg, 0, 1
train_428_jpg.rf.0bad22be1b36ac0ae77df163ce7e2c31.jpg, 0, 1
GOPR0492_MP4-134_jpg.rf.0bd1bfa4f17b2e33b130827f9bf44a12.jpg, 1, 0
Phong0_jpg.rf.0bb18372c75405a134dcc8031599e479.jpg, 0, 1
train_492_jpg.rf.0b76a6ad5d1c6132ffaa2610546cbddd.jpg, 0, 1
221024-092916_jpg.rf.0b9f7f3c397c3893432f6fc754142eed.jpg, 0, 1
train_1045_jpg.rf.0bdf98d6d908369ade2924b5b5fb2a2f.jpg, 1, 0
Bao1_jpg.rf.0ba872b51c825369af7ed9b757a2a48c.jpg, 0, 1
train_1345_jpg.rf.0bbb77bad8c7053be90a4e1c85a53c41.jpg, 0, 1
train_6_jpg.rf.0bee3ce2f804cc4f9b539e90c442f442.jpg, 0, 1
221024-095017_jpg.rf.0bd7a9646b40ba3c9f82225511975eb3.jpg, 0, 1
tinh_Bao1_jpg.rf.0c114c0bfd3360e85bbf45bedf096c3c.jpg, 1, 0
train_483_jpg.rf.0be57915f251e74d71ad1505026806d7.jpg, 0, 1
Tam12_jpg.rf.0b792dea7bc0f0372b93552e53d5c398.jpg, 0, 1
221023-145616_jpg.rf.0c1a0acf4c29805cd127c9114793a538.jpg, 1, 0
221023-094009_jpg.rf.0c2c63cdae135f9704daffa45a23725d.jpg, 0, 1
GOPR0492_MP4-266_jpg.rf.0c4683cf2de7d50d228a4591d194ffbf.jpg, 1, 0
GOPR0492_MP4-223_jpg.rf.0c3ac587c8be0ae553f5c968785d4278.jpg, 1, 0
221023-094154_jpg.rf.0c3abc7f7cabac1763af86e68f489674.jpg, 0, 1
221023-143840_jpg.rf.0ca02caeeab27ac8158371e367a52552.jpg, 0, 1
train_673_jpg.rf.0c7b27eedb870590af968a0f2aa9c319.jpg, 1, 0
GOPR0492_MP4-428_jpg.rf.0ca3d4a46458ff90eb156ec48d10b31c.jpg, 1, 0
221023-094042_jpg.rf.0c4e78ab2c1418c72c8d66c89f2ed495.jpg, 1, 0
train_1334_jpg.rf.0cc6bd1acbea5d48035074229d8402e4.jpg, 0, 1
Bao46_jpg.rf.0cae7b0b0de66c6fe2a51bc979da3f89.jpg, 1, 0
GOPR0492_MP4-270_jpg.rf.0cab0ca1dc8668bfe9cde80799b53726.jpg, 1, 0
221024-094054_jpg.rf.0cb792361fef9e586ef9d972c8104d20.jpg, 0, 1
Nguyen39_jpg.rf.0cc7bd93160181da300c4deaa687317d.jpg, 0, 1
221023-094005_jpg.rf.0c59be1804fa30d8a3969b84b048f306.jpg, 0, 1
221023-145445_jpg.rf.0cca2fcfb29d8e00bf5bf105ac021279.jpg, 0, 1
221023-141451_jpg.rf.0c6199a9b0620a81ee2279203c47349e.jpg, 1, 0
tinh_Si87_jpg.rf.0cc726c1018768683d9dd5f84345d581.jpg, 0, 1
train_288_jpg.rf.0ccae4bc2f3eabb2588ad8f91c66dae9.jpg, 0, 1
221023-141108_jpg.rf.0ca7453e048e3764336e73681ef4acbe.jpg, 0, 1
train_1234_jpg.rf.0c5d85a318ef8e7aba7663b846b28bf2.jpg, 1, 0
train_600_jpg.rf.0c4e57ebaeb7409293c3e987eb963689.jpg, 1, 0
221024-093432_jpg.rf.0ccd3e6ef5ee55d6dfb5169ad95fa88e.jpg, 1, 0
221023-144447_jpg.rf.0cce26222e4e6ebf23aa02263972aefe.jpg, 0, 1
221023-145631_jpg.rf.0cd7765bc022d75bb75874abe2123404.jpg, 1, 0
221023-141418_jpg.rf.0ce325bb631caea929d9853de00fdd49.jpg, 1, 0
221023-144429_jpg.rf.0ccb43fd5d1ffa8c6bc4e664e39a4dbb.jpg, 0, 1
Nam46_jpg.rf.0cc40cc29c04d27af3961a1504a22f94.jpg, 0, 1
221023-141541-Copy_jpg.rf.0ce4ff34006bd30f232adf04dfab0e38.jpg, 0, 1
GOPR0492_MP4-460_jpg.rf.0cec9b563d17c2536498b01c781d67cb.jpg, 1, 0
221024-093125_jpg.rf.0ce40cdc7850303e285005b3bb5b3524.jpg, 0, 1
tinh_Long1_jpg.rf.0cf3db43ab69440f41773101f24292cb.jpg, 1, 0
train_857_jpg.rf.0c5b0649e6304dc1c317bd3078143cfc.jpg, 1, 0
tinh_Bao48_jpg.rf.0d0cf9e2bf0b2dd54914f6bdf7ec2fcb.jpg, 1, 0
train_194_jpg.rf.0d0ef1dbdc87ffb03dc423efdd285447.jpg, 1, 0
Bao22_jpg.rf.0d1a988a2acfc7e19418e1718ad41e44.jpg, 0, 1
tinh_Phong48_jpg.rf.0d0fd13a727b699e90a8987234611aa6.jpg, 1, 0
train_816_jpg.rf.0d0494bc501d8aaefd6ee07881be459f.jpg, 1, 0
221023-145640_jpg.rf.0d0f6bc68a6fcfcb5587abf69bdb16a0.jpg, 1, 0
221023-141606_jpg.rf.0cfa0f9fa37727b829bff880206ff6ee.jpg, 0, 1
GOPR0492_MP4-279_jpg.rf.0d8b681b97f7b83fc3359be130d93553.jpg, 0, 1
tinh_Tam31_jpg.rf.0d4fbad12cd25b5a841ae8fe31b9c51c.jpg, 1, 0
221023-145601_jpg.rf.0dba7284647522d9ff855d03fc64e657.jpg, 1, 0
train_1447_jpg.rf.0d29f19578f8081d414da25cfb31cc3b.jpg, 0, 1
train_203_jpg.rf.0d462ea07c916276168517b58c31ed74.jpg, 0, 1
train_1_jpg.rf.0d5c1bff5b28aae29379d448c717334d.jpg, 1, 0
Tam3_jpg.rf.0d47e10c26064bd270dc2b9fdeef8cc1.jpg, 0, 1
GOPR0492_MP4-260_jpg.rf.0d8c3372d7709679ada5fab31ca99931.jpg, 0, 1
tinh_Tam29_jpg.rf.0dcb222f0ad9347e59d4ef31e4536d33.jpg, 1, 0
221023-143837_jpg.rf.0dbbc69de79f768164fc7e28d98d5486.jpg, 0, 1
221023-092017_jpg.rf.0dbf22641bc1829d766e387955e0ad15.jpg, 0, 1
train_301_jpg.rf.0dddd79e79bdd70871ca111f273eb4e0.jpg, 0, 1
221023-091310_jpg.rf.0dd3e18ba87147bdb4790afa05ff0392.jpg, 0, 1
Nam31_jpg.rf.0dc0128bb9e1b7584abdbdc3b1c412a2.jpg, 0, 1
GOPR0492_MP4-249_jpg.rf.0dda22ce075c2dbddc78984a832c22d5.jpg, 0, 1
GOPR0492_MP4-258_jpg.rf.0de6a18946c8e33bf1519dfcd68786b2.jpg, 0, 1
GOPR0492_MP4-407_jpg.rf.0e17ce4700f6bbbd087eb910b4fe9b8d.jpg, 1, 0
221023-144430_jpg.rf.0ddd48c0c906245864df456cc1b9e127.jpg, 0, 1
train_162_jpg.rf.0dec6caa4583b496814e432bbb702ddd.jpg, 0, 1
train_1167_jpg.rf.0e2517427538e36c130dd60de6080532.jpg, 0, 1
GOPR0492_MP4-485_jpg.rf.0e1e8889d5d9ddb4580612db2c70c9cb.jpg, 1, 0
train_194_jpg.rf.0e3978f9865429b6966a5070bea8185b.jpg, 1, 0
GOPR0492_MP4-262_jpg.rf.0e06fbc48cfb1655df2f1dfde9d9aafc.jpg, 0, 1
train_863_jpg.rf.0deacc2989a1798f77f1458b23f124f4.jpg, 1, 0
tinh_Phong36_jpg.rf.0e2b517805b1d9be8909314509c417ba.jpg, 1, 0
tinh_Long48_jpg.rf.0e47e09c341bff9ce478df61b18b089b.jpg, 1, 0
GOPR0492_MP4-271_jpg.rf.0e303f670426403e12d846307f7de965.jpg, 1, 0
Nguyen17_jpg.rf.0e458f6ff15b07178b43c1fa1c9f4c0c.jpg, 0, 1
221023-145331_jpg.rf.0d071eccfb1762f67bb8e6d8ebdc6849.jpg, 1, 0
Bao46_jpg.rf.0e086f5dcfc86027de253894ea3d0518.jpg, 1, 0
221023-091337_jpg.rf.0e17acc56fbed9d958337046b29e709f.jpg, 0, 1
train_61_jpg.rf.0e621b72a5b2a319d804f4f8ddbcaedd.jpg, 0, 1
221023-145710_jpg.rf.0e6b5588ab66dd5aaf3f85b608b3f28e.jpg, 0, 1
train_7271_jpg.rf.0e55bb4900f3c00adc987eb88e796680.jpg, 0, 1
221023-091819_jpg.rf.0e73fa211d8c2e33fa37dd59789a8b6d.jpg, 0, 1
221023-141242_jpg.rf.0e632c71c5caa2ec5f0c080c7d16cbef.jpg, 0, 1
GOPR0492_MP4-195_jpg.rf.0e62fb484e8e2ac1586a9a1bc3f9d656.jpg, 0, 1
tinh_Long10_jpg.rf.0e5e87dc2ea811c0db507b8f0e6a6454.jpg, 1, 0
train_263_jpg.rf.0e9dd15dd2cbef372917d5efb6fa0b34.jpg, 0, 1
221024-094107_jpg.rf.0e8f28762b359ef35ac0c0d532c55c8f.jpg, 0, 1
GOPR0492_MP4-508_jpg.rf.0e67925906244f4ea8f71546ea61a7d3.jpg, 1, 0
GOPR0492_MP4-91_jpg.rf.0e9ec40787ec8cae80b511205049653e.jpg, 1, 0
221023-142757_jpg.rf.0eb6165e899140501f8c642f6d1ed6cc.jpg, 1, 0
train_370_jpg.rf.0e7c90e50e0c3f8e49e98cf6ba8f3493.jpg, 0, 1
tinh_Bao1_jpg.rf.0f09a29d16749e98631eced7939580a5.jpg, 1, 0
221023-145448_jpg.rf.0ef8b8745c5c023b7029e07236a6e2da.jpg, 0, 1
221023-142742_jpg.rf.0e4fb5f0df8df36fab35e5b8f2df19c1.jpg, 1, 0
221023-092156_jpg.rf.0f0f1b517aec15e91f9c9e3bef8b69b1.jpg, 0, 1
train_462_jpg.rf.0eafce9419264c1f07677bd384c2bc1d.jpg, 0, 1
221023-143902_jpg.rf.0edab8452a8d26f5052031b85b8da2c3.jpg, 0, 1
221023-093734_jpg.rf.0f3e1a6b495342448992362700688860.jpg, 0, 1
Phong18_jpg.rf.0f2700bd0cebad7302ea45a38f677348.jpg, 0, 1
train_152_jpg.rf.0ef7e46406d77cdb1a32260c589c5a0c.jpg, 0, 1
train_1282_jpg.rf.0efb6a7f148711688a06babb3ff06fa4.jpg, 0, 1
221023-142049_jpg.rf.0f135002eb4e3387398a482cda313154.jpg, 0, 1
tinh_Tam24_jpg.rf.0ee999abcbf580993bdaa366a98bec20.jpg, 1, 0
221023-142823_jpg.rf.0eb0e6135b783db796efd47024f17041.jpg, 0, 1
train_258_jpg.rf.0f50a39b582cae9d321e59cb8910c3bd.jpg, 1, 0
221023-142003_jpg.rf.0f5cd2b3f5172357511dc181017bf8b1.jpg, 0, 1
train_910_jpg.rf.0f5379df56eacf1dce7ab9dfa5187558.jpg, 1, 0
tinh_Nam18_jpg.rf.0f34f8105376078f94b74fd85d7963ac.jpg, 1, 0
tinh_Long35_jpg.rf.0f7ea1b6f752a5f2e41359054dbfefa8.jpg, 1, 0
train_722_jpg.rf.0f41934b3744a33702fb9323af44c6b5.jpg, 0, 1
221023-141548_jpg.rf.0f3db990dd1f3127b6611b4d3efab2ea.jpg, 0, 1
GOPR0492_MP4-392_jpg.rf.0f4c9d54641c11e0fdadd7e4f5b29228.jpg, 0, 1
221024-094209_jpg.rf.0f49f3284a77550d4bea77b97e348727.jpg, 0, 1
train_64_jpg.rf.0fae71379ef7001099bb9fb37d3e6dd7.jpg, 0, 1
tinh_Phong12_jpg.rf.0fa13a53f68d8c02be1eeb62d5824c57.jpg, 1, 0
221023-145351_jpg.rf.0fa4a27e634d0f107088c0280d486bc7.jpg, 0, 1
tinh_Si15_jpg.rf.0f96286c20f59638de001e71114d51e4.jpg, 0, 1
Long27_jpg.rf.0f6d2132a2aabb906ce3210510f57a9b.jpg, 0, 1
tinh_Si34_jpg.rf.0fe978b01b1e0f1782435c799225288d.jpg, 1, 0
train_626_jpg.rf.0ffd522aedb10aa2710d5a399c5fb955.jpg, 1, 0
GOPR0492_MP4-363_jpg.rf.0fc22f22ae6ee47d9b417ad47350c9c8.jpg, 0, 1
Long31_jpg.rf.0fb9f82a5de446dcb8e993f7b805369c.jpg, 0, 1
train_571_jpg.rf.0fcf3678ac58a5e9630f309d9caee6bb.jpg, 1, 0
GOPR0492_MP4-22_jpg.rf.1011d27165d49a74e8ae51fdf826dc2c.jpg, 0, 1
221024-093805_jpg.rf.0ffee3f348a19fd0f9e7719d17599d4e.jpg, 0, 1
GOPR0492_MP4-216_jpg.rf.0ffd993b50735cd9bbd3ed117777dfab.jpg, 0, 1
221023-092750_jpg.rf.0f823802c4d52c53e2d4f0858ce88139.jpg, 0, 1
GOPR0492_MP4-227_jpg.rf.0fd022757a8d7564be6c0d1fa9d3b82a.jpg, 0, 1
train_111_jpg.rf.103b9726fd62c03652400341cd1ba280.jpg, 0, 1
train_852_jpg.rf.0fcba9b4ff3b02c2f9dd9d9eecf318c5.jpg, 1, 0
train_586_jpg.rf.102e14bba8213fab1f5e9295e51fa904.jpg, 1, 0
train_1364_jpg.rf.0fe8b7c2d06b8411e278976d58a6289d.jpg, 0, 1
train_268_jpg.rf.101663094dcae3dd833b1b39e6649360.jpg, 0, 1
tinh_Nguyen31_jpg.rf.1006f31a18e2eca30503ebb8eefe3e46.jpg, 1, 0
train_958_jpg.rf.1008dc6e2813f44a2a14057360c74dc1.jpg, 1, 0
221023-144210_jpg.rf.103e445397f62242bc7ef4662df08ff7.jpg, 1, 0
GOPR0492_MP4-422_jpg.rf.100860ab18773dd3c5bc0bbb2f087377.jpg, 0, 1
train_567_jpg.rf.1042039daff44521226e1f209e9d5f6b.jpg, 1, 0
221023-094141_jpg.rf.0ff974aa6aa7e025f9ac7828685c3dbf.jpg, 0, 1
221023-145751_jpg.rf.0fe39094b6cb670b6c71e0d14e4692f0.jpg, 0, 1
221023-143408_jpg.rf.103fe380d8957dd5af327d656985b60c.jpg, 0, 1
221023-093727_jpg.rf.104fdc86f284cb8d241b7a273acf0097.jpg, 0, 1
221023-142754_jpg.rf.10559f23595836ea9231fb0cbf6d9e46.jpg, 1, 0
train_534_jpg.rf.0fdbb6c6b58889067d3eecf1604f2b0d.jpg, 1, 0
Tam7_jpg.rf.1067f96bbbc80c104883805c28819d51.jpg, 0, 1
train_441_jpg.rf.107593b37b62a182c8b3188f561c947b.jpg, 0, 1
train_183_jpg.rf.10b56935d1c6737bf1e1ea151a002f17.jpg, 1, 0
train_7334_jpg.rf.10978f9b9c773e172365e58e9149fbcc.jpg, 0, 1
221023-093159_jpg.rf.10be3a2b5512b80863cf883b7755ec62.jpg, 0, 1
Nam6_jpg.rf.10fb320f3a84a5f62ad3b3cb8a295cb3.jpg, 0, 1
221023-144122_jpg.rf.105a21f20a92b0083cb0e08ed5d08c4b.jpg, 0, 1
GOPR0492_MP4-163_jpg.rf.1090538fa7fc76b03ef45192783037ae.jpg, 1, 0
221023-144845_jpg.rf.1122edd5b4b855dc1dd4036be9ecc6a0.jpg, 0, 1
221023-144624_jpg.rf.1143dc4fd35a9e8b43ccf017feeab698.jpg, 0, 1
221023-092816_jpg.rf.108cdfac8f1626cdb4caae4588c86c4a.jpg, 1, 0
train_250_jpg.rf.10e71ae464be8744b5af98bff4b9b9d2.jpg, 0, 1
Phong17_jpg.rf.11131127fbd89741ea3108271a633e82.jpg, 0, 1
221023-145433_jpg.rf.112cc98795bf53be803bc4e5a7b58aa5.jpg, 0, 1
valid_689_jpg.rf.1143160290e9483c97b61e9d6a0194eb.jpg, 1, 0
tinh_Si26_jpg.rf.1156f749a6b76239591abe73d0b3f502.jpg, 1, 0
train_916_jpg.rf.112af955fa2f116eb022ffcc42774b54.jpg, 1, 0
221023-145431_jpg.rf.1141267630b0087475bee52a15bb8e38.jpg, 0, 1
221024-093525_jpg.rf.1142038b0463c3c159f83c9cb19d951d.jpg, 1, 0
GOPR0492_MP4-181_jpg.rf.10e9bc61279d9d9653dc8da090962ebf.jpg, 1, 0
221024-094942_jpg.rf.115d0dada9052feba3133ee924234eff.jpg, 0, 1
tinh_Long35_jpg.rf.107d0ce2722111a7e046c18bfa71d435.jpg, 1, 0
Tam18_jpg.rf.115bd0ef80033f152732c1138a57892e.jpg, 0, 1
GOPR0492_MP4-63_jpg.rf.1183c7c653b7153bdcf0861fda3e792b.jpg, 0, 1
221023-093232_jpg.rf.11150790648ca0d146c0a24e5cc54c0a.jpg, 0, 1
tinh_Long37_jpg.rf.1169d4695f44c7828be9db7ce01d2095.jpg, 1, 0
GOPR0492_MP4-328_jpg.rf.1139e0d1e4d79d259ed0e21a4e79a577.jpg, 1, 0
Nguyen20_jpg.rf.117d3cea2ff53c692909d48c846739f1.jpg, 0, 1
train_1096_jpg.rf.117fc3065d8a5c95a634ad5e9a050a1d.jpg, 0, 1
GOPR0492_MP4-381_jpg.rf.119b405945973daa0247db40d26a25ba.jpg, 1, 0
train_445_jpg.rf.11889b24acbe7b5267ec4f35bc21a61a.jpg, 0, 1
GOPR0492_MP4-218_jpg.rf.11de65083a2cc30508742d7ba9633680.jpg, 1, 0
train_1422_jpg.rf.122c6cad4b7f54e785616e48554a63ab.jpg, 0, 1
train_824_jpg.rf.1209bba6212361d7288733b519c0c11a.jpg, 1, 0
GOPR0492_MP4-221_jpg.rf.11b80c9985422c2fff299e41c71d36a3.jpg, 1, 0
221023-144319_jpg.rf.11d57fdb3cf24c912a552c0e38f8eb01.jpg, 0, 1
221023-142831_jpg.rf.11d571a9836e1cdc32f72ad8e163205c.jpg, 0, 1
221023-093713_jpg.rf.121917fec8b92130e21b4def46616bf5.jpg, 0, 1
221023-091332_jpg.rf.12283d513b94f15ced9b1eb5fe9f8275.jpg, 0, 1
tinh_Nam10_jpg.rf.11f2acab1afbd7c16a83090f4c8bad80.jpg, 1, 0
221024-094412_jpg.rf.122ea1d3107d7c200f1360ba87f84376.jpg, 1, 0
Long48_jpg.rf.11fcc88f22b7c0ee203f1c005f628272.jpg, 0, 1
221023-091806_jpg.rf.123436fcbdd0510efcb88f2964137eda.jpg, 0, 1
tinh_Long14_jpg.rf.11f11e526d6b9e7568bc5510a82c7799.jpg, 1, 0
221024-094203_jpg.rf.12177c6a5e1a861aa26e177d75bdfc70.jpg, 0, 1
221023-144451_jpg.rf.11feda071ca9b96c1a2ac2331e35eed4.jpg, 0, 1
221023-094147_jpg.rf.12165b10b487de144a850ebb398a40a6.jpg, 0, 1
train_420_jpg.rf.11968a887a9ba8931203d7e0fe276f6b.jpg, 0, 1
tinh_Nam36_jpg.rf.124f3122beadd19746197e019ca39a0d.jpg, 1, 0
train_1063_jpg.rf.125fb357ed21b5622d023aa48a8ce70b.jpg, 1, 0
train_1349_jpg.rf.12707746a407ddf16ac778f502272df3.jpg, 0, 1
GOPR0492_MP4-135_jpg.rf.1278ae205aec7ba04febd9419e5dcda7.jpg, 0, 1
GOPR0492_MP4-88_jpg.rf.12911616758944ded1820d15c22eae2a.jpg, 1, 0
Bao25_jpg.rf.124f560e5244e46b752ed7877f2542e9.jpg, 0, 1
Nguyen34_jpg.rf.12a057acf52a15aeb8be8fc6c31ab33c.jpg, 0, 1
tinh_Si76_jpg.rf.127f7aa55fd55a5002b3757029c22ebc.jpg, 1, 0
GOPR0492_MP4-338_jpg.rf.12abc3c34886b6cedcecab0e1dc7abe5.jpg, 1, 0
221023-144626_jpg.rf.12aef3bf9cdeffb501c885e1c80cb236.jpg, 0, 1
221024-094407_jpg.rf.1271d68e585dec227b38e51b17737f50.jpg, 1, 0
train_132_jpg.rf.12d3be217d63366019c3752b026b48e5.jpg, 0, 1
Bao49_jpg.rf.12c747f57a8f7c21c30364cb6fc45269.jpg, 1, 0
tinh_Bao31_jpg.rf.12b94ce448a8b1ead37200a08e0478b4.jpg, 1, 0
221023-145601_jpg.rf.13534f0fe2ca536796e6fed9b4a64c5a.jpg, 1, 0
221024-093228_jpg.rf.12d61b472a5ddb09a9563692ea348a50.jpg, 0, 1
Nam48_jpg.rf.12f384addd8f23f465fdd38ca62f0ae4.jpg, 0, 1
train_769_jpg.rf.12e99c595f786db3bfba01f01b0d27ee.jpg, 0, 1
221024-094038_jpg.rf.12da2e419ee0b816493844f1f0e1e98e.jpg, 0, 1
tinh_Nam48_jpg.rf.13617729f55bf6405859d9d4718b2e14.jpg, 1, 0
Tam7_jpg.rf.12d8f464ef3746e4f300b2b0a54f41d0.jpg, 0, 1
GOPR0492_MP4-433_jpg.rf.12cbf0b27cd9a677da8cd192a5555438.jpg, 1, 0
train_1097_jpg.rf.133ca6803bc6739a949685b79eaf358f.jpg, 0, 1
train_123_jpg.rf.13524fe8c1442df37e8bd4167ed25426.jpg, 0, 1
GOPR0492_MP4-434_jpg.rf.12dd0db8f15cf2da8418d3342e1c48a3.jpg, 1, 0
